|  Class   | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersedction |
+----------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
| Class 2 |     0.9014    |      0.8649     |        0.934        |        0.9245        |    0.2218    |     0.2273     |       0.5992       |        0.5763       |    0.0059    |     0.0049     |       0.1995       |        0.1517       |     153      |       67      |
| Class 3 |     0.9259    |      0.9237     |        0.9322       |        0.919         |    0.5075    |     0.4923     |       0.5537       |        0.5384       |    0.0627    |     0.0392     |       0.1604       |        0.1264       |     153      |       73      |
| Class 4 |     0.8846    |      0.8665     |        0.9377       |        0.9269        |    0.4547    |     0.4317     |       0.6905       |        0.6653       |    0.2637    |     0.1974     |       0.1944       |        0.1432       |     153      |       69      |
| Class 5 |     0.851     |      0.7865     |        0.9343       |        0.9245        |    0.7373    |     0.7168     |       0.4602       |        0.4461       |    0.7078    |     0.7005     |       0.1263       |        0.0934       |     153      |       70      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersedction |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
| Class 0 |     0.9699    |      0.9572     |        0.9155       |        0.9041        |    0.4432    |     0.4191     |       0.4232       |        0.4058       |    0.0618    |     0.0559     |       0.1632       |        0.1511       |     153      |       83      |
| Class 1 |     0.9326    |      0.9317     |        0.9307       |        0.9134        |    0.4483    |     0.4229     |       0.6004       |        0.5759       |    0.0489    |     0.0371     |       0.1879       |        0.184        |     153      |       86      |
| Class 2 |     0.9014    |      0.8649     |        0.934        |        0.9245        |    0.4503    |     0.4232     |       0.5977       |        0.5696       |    0.0357    |     0.0302     |       0.1674       |        0.1595       |     153      |       74      |
| Class 3 |     0.9259    |      0.9237     |        0.9322       |        0.919         |    0.4806    |     0.4667     |       0.6015       |        0.5733       |    0.1395    |     0.105      |       0.2908       |        0.2526       |     153      |       75      |
| Class 4 |     0.8846    |      0.8665     |        0.9377       |        0.9269        |    0.5441    |     0.5319     |       0.4165       |        0.3945       |    0.2591    |     0.2484     |       0.128        |        0.1095       |     153      |       64      |
| Class 5 |     0.851     |      0.7865     |        0.9343       |        0.9245        |    0.9529    |     0.8936     |       0.387        |        0.3718       |    0.9569    |     0.9337     |       0.124        |        0.1133       |     153      |       77      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
